sku,centro,week,discount_rate,model_depth,depth_delta,model_prob,units_sold,gross_revenue
HK1162530GVLC080,AB75,2026-03-16,0.1499979165798575,0.15461326,0.004615339874610269,0.99968827,1.0,203992.0
HK1162530GVLC100,7501,2026-02-23,0.2,0.20304877,0.0030487656593322643,0.99970156,1.0,191992.0
HK1162530GVLC115,7501,2026-03-09,0.3,0.31196606,0.011966061592102062,0.9997981,1.0,167993.0
HK1162530SMLK080,7501,2025-06-09,0.2999708321180049,0.3022487,0.0022778544340428253,0.99993396,1.0,168000.0
HK1162530SMLK080,7501,2025-06-16,0.1499979165798575,0.25616133,0.10616341555057462,0.99994504,1.0,203992.0
HK1162530SMLK080,7501,2025-06-23,0.2999708321180049,0.3027991,0.00282827352622117,0.99993896,1.0,168000.0
HK1162530SMLK085,7501,2025-06-16,0.2999708321180049,0.30160606,0.0016352269563969513,0.99988306,1.0,168000.0
HK1162530SMLK085,7501,2025-06-23,0.2999708321180049,0.30273536,0.0027645263586338897,0.999925,1.0,168000.0
HK1162530SMLK085,AB75,2025-06-09,0.1499979165798575,0.15353103,0.0035331132405846954,0.9997321,1.0,203992.0
HK1162530SMLK090,7501,2025-04-14,0.2,0.2043511,0.004351097345352162,0.9997942,1.0,191992.0
HK1162530SMLK090,7501,2025-04-28,0.1499979165798575,0.18246938,0.03247146630226072,0.9997471,1.0,203992.0
HK1162530SMLK090,7501,2025-06-09,0.2999708321180049,0.3013173,0.0013464722547825714,0.9999497,1.0,168000.0
HK1162530SMLK090,7501,2025-06-16,0.2999708321180049,0.2991299,-0.0008409288015071015,0.99996436,1.0,168000.0
HK1162530SMLK090,7501,2025-06-30,0.2999708321180049,0.30208963,0.0021187994394596954,0.99993443,1.0,168000.0
HK1162530SMLK090,7501,2025-07-28,0.2999708321180049,0.3002877,0.0003168616209324737,0.9998834,1.0,168000.0
HK1162530SMLK090,7501,2025-09-15,0.2999708321180049,0.2982011,-0.0017697181787196259,0.99989736,1.0,168000.0
HK1162530SMLK090,7501,2025-09-29,0.2999708321180049,0.30201414,0.002043310156851663,0.999908,1.0,168000.0
HK1162530SMLK090,7502,2025-11-03,0.2999708321180049,0.29532692,-0.004643913754433737,0.9998258,1.0,168000.0
HK1162530SMLK095,7501,2025-07-07,0.2999708321180049,0.30153367,0.0015628371153172393,0.99994195,1.0,168000.0
HK1162530SMLK095,7501,2025-07-14,0.2999708321180049,0.30124253,0.0012716982279118438,0.9999467,1.0,168000.0
HK1162530SMLK095,7501,2025-08-11,0.2999708321180049,0.30037615,0.0004053149137791534,0.99991715,1.0,168000.0
HK1162530SMLK095,7501,2025-10-27,0.2999708321180049,0.30068293,0.000712100020438089,0.999905,1.0,168000.0
HK1162530SMLK095,AB75,2025-04-28,0.1500020834201425,0.1525607,0.0025586125856787156,0.999778,1.0,203991.0
HK1162530SMLK095,AB75,2025-05-05,0.1499979165798575,0.14943166,-0.0005662558084875702,0.9998449,1.0,203992.0
HK1162530SMLK100,7501,2025-06-23,0.2999708321180049,0.30458918,0.004618350020438089,0.999905,1.0,168000.0
HK1162530SMLK100,7501,2025-06-30,0.2999708321180049,0.30006567,9.483431914414364e-05,0.99995863,1.0,168000.0
HK1162530SMLK100,7501,2025-07-07,0.2999708321180049,0.29928535,-0.0006854798879328827,0.999879,2.0,336000.0
HK1162530SMLK100,7501,2025-08-25,0.2999708321180049,0.29925662,-0.000714209326714621,0.9998869,2.0,336000.0
HK1162530SMLK100,7502,2025-11-24,0.3999749989582899,0.39554036,-0.004434642322242555,0.9999027,1.0,144000.0
HK1162530SMLK105,7501,2025-06-23,0.2999708321180049,0.30235264,0.0023818049345311065,0.9999223,1.0,168000.0
HK1162530SMLK105,7501,2025-07-21,0.2999708321180049,0.30100852,0.0010376903925236602,0.9999287,1.0,168000.0
HK1162530SMLK105,7501,2025-11-17,0.2999708321180049,0.30721143,0.007240596762686624,0.9998516,1.0,168000.0
HK1162530SMLK105,7501,2025-11-24,0.3999749989582899,0.392897,-0.007077989108741578,0.9998858,1.0,144000.0
HK1162530SMLK105,AB75,2025-03-24,0.1499979165798575,0.15065102,0.0006531062120049835,0.99978644,1.0,203992.0
HK1162530SMLK110,7501,2025-07-14,0.2999708321180049,0.30259016,0.002619329443961038,0.9999064,1.0,168000.0
HK1162530SMLK110,7501,2025-08-18,0.2999708321180049,0.29952103,-0.0004498031224909882,0.99990845,1.0,168000.0
HK1162530SMLK110,7501,2025-08-25,0.2999708321180049,0.29860416,-0.0013666715707484345,0.99993086,1.0,168000.0
HK1162530SMLK115,7501,2025-05-12,0.2,0.20009507,9.507238864897571e-05,0.9999188,1.0,191992.0
HK1162530SMLK115,7501,2025-06-30,0.2999708321180049,0.29997668,5.844584494485439e-06,0.9999285,1.0,168000.0
HK1162530SMLK115,7501,2025-07-21,0.2999708321180049,0.30313158,0.003160748234778299,0.99992585,1.0,168000.0
HK1162530SMLK115,7501,2025-08-18,0.2999708321180049,0.2993052,-0.0006656315412226776,0.99988365,1.0,168000.0
HK1162530SMLK115,7501,2025-10-27,0.2999708321180049,0.29948494,-0.0004858937349024872,0.9998822,1.0,168000.0
HK1162530SMLK120,7501,2025-07-07,0.2999708321180049,0.3000574,8.657907584275204e-05,0.99990857,2.0,336000.0
HK1162530SMLK120,7501,2025-08-04,0.2999708321180049,0.29950035,-0.00047048593422804874,0.99994326,1.0,168000.0
HK1162530WYS080,AB75,2026-03-09,0.1499979165798575,0.14895344,-0.001044478774681723,0.9998099,1.0,203992.0
HK1162530WYS090,AB75,2025-11-10,0.3,0.29902062,-0.0009793817996978649,0.9997578,1.0,167993.0
HK1162530WYS095,AB75,2026-02-23,0.1499979165798575,0.15105888,0.0010609658950417877,0.9998896,1.0,203992.0
HK1162530WYS100,AB75,2025-11-24,0.1499979165798575,0.15202643,0.00202851319251951,0.99985194,1.0,203992.0
HK1162530WYS100,AB75,2026-01-26,0.1499979165798575,0.14837436,-0.0016235527998358368,0.9999274,1.0,203992.0
HK1162530WYS105,7502,2025-10-27,0.19996666527771992,0.20241635,0.0024496801993842687,0.9994931,1.0,192000.0
HK1162530WYS120,AB75,2025-12-22,0.1499979165798575,0.1521272,0.0021292897456735016,0.99977523,1.0,203992.0
HK1162531GRK065,AB75,2026-02-23,0.1499979165798575,0.15132388,0.0013259681457131745,0.99976367,1.0,203992.0
HK1162531GRK070,7501,2026-03-16,0.1499979165798575,0.14743134,-0.0025665727859884857,0.99962056,1.0,203992.0
HK1162531GRK075,7501,2026-03-02,0.19996666527771992,0.2053685,0.005401838650464591,0.99976224,1.0,192000.0
HK1162531GRK075,AB75,2026-03-16,0.1499979165798575,0.15003504,3.712201057370912e-05,0.9996964,1.0,203992.0
HK1162531RGRS070,AB75,2025-12-08,0.3,0.29775882,-0.0022411823272704967,0.9996526,1.0,167993.0
HK1162531RGRS075,AB75,2025-12-22,0.1499979165798575,0.15233676,0.002338844775542581,0.999765,1.0,203992.0
HK1162531RGRS075,AB75,2026-03-02,0.1500020834201425,0.14675714,-0.003244942664489131,0.9999018,1.0,203991.0
HK1162531RGRS080,7502,2026-03-09,0.1500020834201425,0.15324007,0.003237986326828618,0.9998227,1.0,203991.0
HK1162531RGRS080,AB75,2026-01-26,0.1499979165798575,0.15250143,0.0025035175078957916,0.99984086,1.0,203992.0
HK1162770BBNB080,AB75,2025-06-16,0.14999729715119736,0.15000413,6.836430917811498e-06,0.9998852,1.0,157242.0
HK1162770BBNB085,AB75,2025-06-09,0.14999729715119736,0.150567,0.000569697992693019,0.99988043,1.0,157242.0
HK1162770BBNB095,AB75,2025-07-21,0.14999729715119736,0.1526269,0.0026296047138081313,0.99992394,1.0,157242.0
HK1162850CRBN070,7501,2025-12-01,0.2999562472654541,0.3030121,0.0030558555768768203,0.9997849,1.0,112000.0
HK1162850CRBN070,7501,2026-03-16,0.39996249765610353,0.39845702,-0.0015054771349395923,0.9999237,1.0,96000.0
HK1162850CRBN085,7501,2025-12-29,0.18747558403000233,0.19632433,0.008848749518543503,0.9998838,2.0,207990.0
HK1162850CRBN085,7501,2026-01-26,0.39996249765610353,0.3974852,-0.002477301065679949,0.99992776,1.0,96000.0
HK1162850CRBN085,7501,2026-02-02,0.39996249765610353,0.39848286,-0.0014796385214294605,0.99990404,1.0,96000.0
HK1162850CRBN085,7501,2026-02-23,0.39996249765610353,0.40735143,0.007388936574700911,0.99990666,1.0,96000.0
HK1162850CRBN085,7501,2026-03-02,0.39996249765610353,0.40665525,0.006692754323724348,0.9999021,1.0,96000.0
HK1162850CRBN085,AB75,2025-04-28,0.1499968748046753,0.15351574,0.003518866424382011,0.9998815,1.0,135992.0
HK1162850CRBN090,AB75,2025-10-27,0.1499968748046753,0.15115929,0.0011624116943481366,0.9999107,2.0,271984.0
HK1162850CRBN095,7501,2025-12-01,0.2999562472654541,0.30270243,0.0027461796449462783,0.99991894,1.0,112000.0
HK1162850CRBN095,7501,2026-01-26,0.39996249765610353,0.39847723,-0.001485271160360735,0.99991405,1.0,96000.0
HK1162850CRBN095,AB75,2025-09-29,0.1499968748046753,0.1535268,0.003529923085987846,0.9999409,1.0,135992.0
HK1162850CRBN100,7501,2025-12-29,0.2999562472654541,0.30173963,0.0017833858178893935,0.9998989,1.0,112000.0
HK1162850CRBN100,7501,2026-01-19,0.39996249765610353,0.39987615,-8.635014748231695e-05,0.9999311,1.0,96000.0
HK1162850CRBN110,7501,2025-09-22,0.1499968748046753,0.15318696,0.0031900872038009565,0.9998932,1.0,135992.0
HK1162850CRBN110,AB75,2025-09-22,0.1499968748046753,0.15402173,0.004024850253880302,0.99991274,1.0,135992.0
HK1162850CRBN115,7501,2025-12-29,0.2999562472654541,0.3025992,0.0026429444001953017,0.9998965,1.0,112000.0
HK1162850CRBN120,7501,2026-01-19,0.39996249765610353,0.40217903,0.0022165349080596752,0.9998971,1.0,96000.0
HK1162850SSTST075,7501,2026-03-09,0.39996249765610353,0.40283546,0.002872960860971052,0.9998666,1.0,96000.0
HK1162850SSTST085,7501,2025-05-05,0.1499968748046753,0.15228818,0.002291308765232841,0.99975723,1.0,135992.0
HK1162850SSTST085,7501,2025-09-29,0.2,0.19721414,-0.0027858585119247548,0.99993384,1.0,127992.0
HK1162850SSTST085,7501,2026-03-02,0.39996249765610353,0.4018992,0.0019366911008392163,0.9999212,1.0,96000.0
HK1162850SSTST085,7501,2026-03-09,0.39996249765610353,0.40316057,0.0031980743958984204,0.99992585,1.0,96000.0
HK1162850SSTST090,7501,2025-07-07,0.1,0.104321666,0.004321666061878199,0.99968076,2.0,287982.0
HK1162850SSTST090,7501,2026-01-05,0.2999562472654541,0.29896423,-0.0009920150591095078,0.9999082,1.0,112000.0
HK1162850SSTST090,7501,2026-02-23,0.39996249765610353,0.40257078,0.00260828643584593,0.9999144,1.0,96000.0
HK1162850SSTST090,7501,2026-03-02,0.39996249765610353,0.39976102,-0.00020147651886598394,0.99990964,1.0,96000.0
HK1162850SSTST095,7501,2025-06-02,0.1499968748046753,0.15261807,0.0026211906717422406,0.9997942,1.0,135992.0
HK1162850SSTST095,7501,2026-01-12,0.39996249765610353,0.38868788,-0.01127461880898134,0.99989593,1.0,96000.0
HK1162850SSTST100,7501,2025-12-01,0.2999562472654541,0.30265212,0.0026958733247558486,0.99988556,1.0,112000.0
HK1162850SSTST100,7501,2025-12-15,0.2999562472654541,0.29555663,-0.00439961260091859,0.9999018,1.0,112000.0
HK1162850SSTST105,7501,2025-06-23,0.09994374648415526,0.10481611,0.004872362457876603,0.99988616,1.0,144000.0
HK1162850SSTST120,7501,2026-01-26,0.39996249765610353,0.40302366,0.003061162526849348,0.99981564,1.0,96000.0
HK1162850SSTST120,7501,2026-02-16,0.39996249765610353,0.40762347,0.007660972173455793,0.99982786,1.0,96000.0
HK1164330ARFOSF,7501,2025-03-24,0.029997142040583024,0.068426214,0.038429072117951976,0.9998041,5.0,169702.0
HK1164330ARFOSF,7501,2025-03-31,0.09552105106001792,0.0931532,-0.0023678500164121125,0.99981254,2.0,60582.0
HK1164330ARFOSF,7501,2025-04-14,0.12489282652186338,0.14739802,0.02250519827557619,0.99986756,2.0,61240.0
HK1164330ARFOSF,7501,2025-05-19,0.1997713632466419,0.20734252,0.007571157109536375,0.9999137,1.0,28000.0
HK1164330ARFOSF,7501,2025-06-23,0.09988568162332095,0.12428161,0.024395925944943053,0.9998623,2.0,62990.0
HK1164330ARFOSF,7501,2026-02-23,0.1997713632466419,0.2115743,0.011802937876977171,0.9999101,1.0,28000.0
HK1164330ARFOSF,7502,2025-09-29,0.21406116033152328,0.21112747,-0.0029336854274629176,0.99989104,7.0,192500.0
HK1164330ARFOSF,7502,2026-01-19,0.1997713632466419,0.19940779,-0.00036357711573675733,0.99994826,1.0,28000.0
HK1164330ARFOSF,7502,2026-02-02,0.1997713632466419,0.19944726,-0.0003241039397342549,0.99993706,1.0,28000.0
HK1164330ARFOSF,AB75,2025-10-06,0.11424858223062381,0.15727447,0.04302588750261441,0.9999348,3.0,74970.0
HK1164330ARFOSF,AB75,2025-10-13,0.2789959607616849,0.27225316,-0.006742805053371936,0.9998814,1.0,24990.0
HK1164330BLKOSF,7501,2025-03-24,0.021426530028987874,0.067501456,0.04607492551643754,0.99978703,7.0,239682.0
HK1164330BLKOSF,7501,2025-03-31,0.09552105106001792,0.09698158,0.0014605265151888397,0.99965346,2.0,60582.0
HK1164330BLKOSF,7501,2025-04-28,0.15,0.15972857,0.009728571772575384,0.9998591,2.0,59483.0
HK1164330BLKOSF,7501,2025-05-12,0.029997142040583024,0.13673723,0.10674008539929734,0.99992025,5.0,169702.0
HK1164330BLKOSF,7501,2025-05-19,0.1997713632466419,0.20406865,0.004297282588280882,0.99990785,3.0,84000.0
HK1164330BLKOSF,7501,2025-05-26,0.15,0.17765905,0.027659049630165106,0.9998889,2.0,59483.0
HK1164330BLKOSF,7501,2025-06-02,0.1,0.15414529,0.05414528548717498,0.9998704,2.0,62982.0
HK1164330BLKOSF,7501,2025-06-23,0.05990282937982281,0.07322341,0.013320582657072942,0.99987817,5.0,164470.0
HK1164330BLKOSF,7501,2025-07-21,0.1999142612174907,0.20189692,0.0019826595827183435,0.99976116,2.0,55990.0
HK1164330BLKOSF,7501,2026-02-23,0.1997713632466419,0.21243504,0.012663673651017393,0.99990225,1.0,28000.0
HK1164330BLKOSF,7501,2026-03-09,0.1997713632466419,0.2042536,0.004482235801018919,0.99988425,2.0,56000.0
HK1164330BLKOSF,7502,2026-02-09,0.09988568162332095,0.10295347,0.003067789620060546,0.9999182,2.0,62990.0
HK1164330BLKOSF,7502,2026-02-16,0.09988568162332095,0.10509863,0.005212945884365661,0.99991834,2.0,62990.0
HK1164330BLKOSF,7502,2026-02-23,0.1997713632466419,0.21865904,0.018887680065430845,0.99991,1.0,28000.0
HK1164330BLKOSF,7502,2026-03-16,0.2997999428408117,0.29183778,-0.007962161173102333,0.9998859,1.0,24500.0
HK1164330BLKOSF,AB75,2026-02-09,0.14998571020291512,0.15267739,0.0026916767962151256,0.9999037,1.0,29742.0
HK1164330BLKOSF,AB75,2026-02-16,0.09762789368390969,0.116107866,0.01847997248411247,0.9999256,3.0,94722.0
HK1164330BLKOSF,AB75,2026-03-09,0.15,0.1398146,-0.0101853996515274,0.9999311,2.0,59483.0
HK1164330DZYOSF,7501,2025-03-17,0.1,0.10189031,0.001890310645103449,0.99967086,2.0,62982.0
HK1164330DZYOSF,7501,2025-05-26,0.3,0.30174455,0.0017445504665374867,0.9999081,1.0,24493.0
HK1164330DZYOSF,7501,2025-06-02,0.07499285510145756,0.19033197,0.11533911058343319,0.99988234,2.0,64732.0
HK1164330DZYOSF,7501,2025-06-30,0.1997713632466419,0.21641718,0.01664581526497766,0.9998996,1.0,28000.0
HK1164330DZYOSF,7501,2025-09-01,0.07499285510145756,0.1167195,0.041726644128927265,0.9998889,2.0,64732.0
HK1164330DZYOSF,7501,2025-11-03,0.09988568162332095,0.114535205,0.014649523442883117,0.99995506,2.0,62990.0
HK1164330DZYOSF,7501,2025-11-10,0.05,0.09064387,0.04064386785030365,0.99992764,4.0,132962.0
HK1164330DZYOSF,7502,2025-09-29,0.1712325970685502,0.17433403,0.0031014372551421143,0.99988234,7.0,202990.0
HK1164330DZYOSF,7502,2025-10-06,0.1997713632466419,0.20370975,0.003938388120927061,0.99989474,1.0,28000.0
HK1164330DZYOSF,7502,2025-10-13,0.1331809088310946,0.16651808,0.03333716842320075,0.9999039,3.0,90990.0
HK1164330DZYOSF,7502,2025-12-01,0.1997713632466419,0.19909674,-0.0006746239544971333,0.9999051,1.0,28000.0
HK1164330DZYOSF,AB75,2025-11-03,0.14998571020291512,0.15656932,0.006583606780307838,0.99992657,1.0,29742.0
HK1164330DZYOSF,AB75,2025-12-01,0.2857959416976279,0.2814943,-0.004301652061015959,0.9999403,1.0,24990.0
HK1164330DZYOSF,AB75,2025-12-29,0.17147756501857675,0.19732489,0.025847321899491182,0.9999306,1.0,28990.0
HK1164330DZYOSF,AB75,2026-01-05,0.17147756501857675,0.19942947,0.02795190230186545,0.9999095,1.0,28990.0
HK1164330DZYOSF,AB75,2026-01-19,0.14998571020291512,0.18189597,0.03191026109530265,0.99990094,1.0,29742.0
HK1164330HKBOSF,7501,2025-05-12,0.12494284081166047,0.15258022,0.027637375715324694,0.9999459,4.0,122473.0
HK1164330HKBOSF,7501,2025-05-19,0.1997713632466419,0.20605922,0.006287854206361021,0.9999299,3.0,84000.0
HK1164330HKBOSF,7501,2025-06-23,0.09974278365247213,0.13083622,0.031093434943032627,0.9998654,2.0,63000.0
HK1164330HKBOSF,7501,2025-06-30,0.1997713632466419,0.2007094,0.0009380393145458354,0.99987113,1.0,28000.0
HK1164330HKBOSF,7501,2025-09-29,0.1,0.09647907,-0.0035209268331527765,0.9998646,2.0,62982.0
HK1164330HKBOSF,7501,2026-02-23,0.2997999428408117,0.29349813,-0.006301814188239052,0.99985576,2.0,49000.0
HK1164330HKBOSF,7502,2025-09-29,0.1141550647123668,0.1457193,0.031564239968457475,0.99988234,7.0,216970.0
HK1164330HKBOSF,7502,2025-10-13,0.1997713632466419,0.19800304,-0.0017683244826419697,0.99989665,2.0,56000.0
HK1164330HKBOSF,7502,2025-12-15,0.1997713632466419,0.19793357,-0.0018377936961276875,0.9999298,1.0,28000.0
HK1164330HKBOSF,7502,2026-01-05,0.1997713632466419,0.20672153,0.006950166117943968,0.99991024,1.0,28000.0
HK1164330HKBOSF,7502,2026-02-09,0.1997713632466419,0.20588894,0.006117578637398924,0.999938,1.0,28000.0
HK1164330HKBOSF,AB75,2025-10-06,0.08820578308857065,0.10595231,0.017746524493330904,0.99989593,4.0,99960.0
HK1164330HKBOSF,AB75,2026-02-02,0.2,0.19594742,-0.004052576422691356,0.99991345,1.0,27992.0
HK1164330HKBOSF,AB75,2026-02-23,0.08573878250928837,0.10788,0.022141213790455277,0.999938,2.0,63980.0
HK1164330HKCTOSF,7502,2026-02-16,0.1997713632466419,0.19920217,-0.0005691982390506611,0.9998215,1.0,28000.0
HK1164330WHTOSF,7501,2025-03-17,0.2,0.20072329,0.000723290443420399,0.99991155,1.0,27992.0
HK1164330WHTOSF,7501,2025-06-09,0.14998571020291512,0.1506314,0.000645687759655067,0.99990535,1.0,29742.0
HK1164330WHTOSF,7501,2025-08-25,0.06666666666666667,0.07474393,0.008077259858449301,0.9998988,3.0,97972.0
HK1164330WHTOSF,7501,2025-11-10,0.2,0.1987048,-0.0012952059507370106,0.99991107,1.0,27992.0
HK1164330WHTOSF,7501,2025-12-08,0.06666666666666667,0.09196394,0.025297272702058157,0.9999485,3.0,97972.0
HK1164330WHTOSF,7501,2026-01-12,0.03333333333333333,0.076491,0.04315766493479411,0.9999217,3.0,101471.0
HK1164330WHTOSF,7501,2026-01-26,0.1997713632466419,0.19129342,-0.008477944839201723,0.99994624,1.0,28000.0
HK1164330WHTOSF,7502,2025-09-29,0.1997713632466419,0.20075604,0.0009846799490825786,0.9999299,2.0,56000.0
HK1164330WHTOSF,7502,2025-12-15,0.1997713632466419,0.19665809,-0.0031132734896762715,0.9999206,1.0,28000.0
HK1164330WHTOSF,7502,2025-12-22,0.09988568162332095,0.13573714,0.03585145438303433,0.99992335,2.0,62990.0
HK1164330WHTOSF,7502,2026-01-05,0.1997713632466419,0.20919731,0.009425949346818174,0.99986017,1.0,28000.0
HK1164330WHTOSF,7502,2026-01-26,0.1997713632466419,0.20365804,0.0038866810915844097,0.99986124,1.0,28000.0
HK1164330WHTOSF,7502,2026-02-16,0.1997713632466419,0.21109113,0.01131976772526666,0.99991655,1.0,28000.0
HK1164330WHTOSF,AB75,2025-12-15,0.14998571020291512,0.15728548,0.00729977148844535,0.9999157,1.0,29742.0
HK1164330WHTOSF,AB75,2025-12-29,0.08573878250928837,0.12494324,0.03920445896772426,0.99991095,4.0,127960.0
HK1164333GLMM00L,7501,2026-02-09,0.4,0.39676943,-0.0032305657863617165,0.9997708,2.0,51184.0
HK1164333SYW00L,7501,2025-08-11,0.2,0.2027345,0.0027345001697540172,0.99979335,1.0,25592.0
HK1164333SYW00L,7502,2025-10-06,0.22475773679274774,0.23288609,0.008128354081924194,0.99992526,2.0,49600.0
HK1164333SYW00L,7502,2025-10-13,0.1997499218505783,0.20591082,0.006160894938095102,0.99990404,1.0,25600.0
HK1164333SYW00L,7502,2025-10-20,0.1997499218505783,0.20037642,0.0006264993625717252,0.9999039,2.0,51200.0
HK1164333SYW00L,7502,2026-01-12,0.1997499218505783,0.20490566,0.005155737109764108,0.9999144,1.0,25600.0
HK1164333SYW00M,7501,2025-06-30,0.2,0.2006686,0.0006686031818389782,0.9998708,1.0,25592.0
HK1164333SYW00M,7501,2026-01-26,0.1997499218505783,0.2033531,0.0036031851249771207,0.99994767,1.0,25600.0
HK1164333SYW00M,7502,2025-09-29,0.09991109135363414,0.103746526,0.003835434589645123,0.999925,2.0,80990.0
HK1164333SYW00M,7502,2025-10-13,0.1997499218505783,0.1982947,-0.00145522265853118,0.9999182,2.0,51200.0
HK1164333SYW00M,7502,2026-01-26,0.1997499218505783,0.20066305,0.0009131231981353849,0.9998919,1.0,25600.0
HK1164333SYW00M,7502,2026-03-16,0.29978118161925604,0.2914661,-0.008315094516366028,0.9998529,1.0,22400.0
HK1164333WHT00L,7501,2025-10-27,0.0498593310409503,0.053926546,0.004067215085653782,0.9998971,2.0,60790.0
HK1164333WHT00L,7502,2025-12-22,0.1997499218505783,0.19904827,-0.0007016560357971102,0.99986637,1.0,25600.0
HK1164333WHT00L,7502,2026-01-05,0.1997499218505783,0.19948262,-0.0002673020881576449,0.99982136,1.0,25600.0
HK1164333WHT00L,7502,2026-01-26,0.1997499218505783,0.20153783,0.0017879107671814054,0.9998636,1.0,25600.0
HK1164333WHT00M,7501,2025-06-30,0.2,0.20291708,0.0029170840978622326,0.9998692,1.0,25592.0
HK1164333WHT00M,7501,2025-07-21,0.19990622069396685,0.20139325,0.001487025956728949,0.99985754,2.0,51190.0
HK1164333WHT00M,7501,2025-10-27,0.0498593310409503,0.09145556,0.041596225411324024,0.9999268,2.0,60790.0
HK1164333WHT00M,7502,2025-09-29,0.1998221827072683,0.20362964,0.003807460017722558,0.9999168,2.0,72000.0
HK1164333WHT00M,7502,2025-10-20,0.09987496092528915,0.13930115,0.03942619011192704,0.99993515,2.0,57590.0
HK1164333WHT00M,7502,2025-12-15,0.1997499218505783,0.19650818,-0.0032417377752227694,0.99989736,1.0,25600.0
HK1164350BLK00L,7501,2026-03-09,0.14982491245622812,0.14759423,-0.002230684069349148,0.99989355,2.0,33990.0
HK1164350BLK00L,AB75,2026-03-02,0.14997498749374688,0.15871306,0.00873807014346778,0.9998559,1.0,16992.0
HK1164350BLK00M,7501,2026-02-09,0.19959979989994997,0.20009717,0.0004973735524273493,0.99984014,1.0,16000.0
HK1164350LLCCR00S,7501,2026-03-02,0.09979989994997499,0.10091291,0.001113013730101614,0.99993527,2.0,35990.0
HK1164350SLTB00L,7502,2026-02-16,0.19959979989994997,0.19984056,0.00024076065550809878,0.9998467,1.0,16000.0
HK1164930BLK00L,7501,2026-01-19,0.19979994998749687,0.20122555,0.0014255989951233727,0.99993014,1.0,32000.0
HK1164930BLK00L,7501,2026-02-09,0.1427167991426275,0.16303998,0.020323183176250675,0.9999113,3.0,95990.0
HK1164930BLK00L,7501,2026-03-02,0.19979994998749687,0.20550697,0.005707015530500875,0.9998747,2.0,64000.0
HK1164930BLK00L,7502,2025-12-01,0.19979994998749687,0.2029982,0.0031982560319046838,0.9999194,3.0,96000.0
HK1164930BLK00L,7502,2025-12-29,0.19979994998749687,0.19413155,-0.005668396814431681,0.9998913,1.0,32000.0
HK1164930BLK00L,7502,2026-01-19,0.19979994998749687,0.19856954,-0.0012304137783904212,0.999925,1.0,32000.0
HK1164930BLK00L,7502,2026-02-09,0.19979994998749687,0.20014404,0.0003440876168351037,0.9999275,2.0,64000.0
HK1164930BLK00L,7502,2026-03-02,0.19979994998749687,0.20577645,0.00597650303069161,0.99989367,1.0,32000.0
HK1164930BLK00M,7501,2026-01-19,0.19979994998749687,0.20254278,0.002742831842337118,0.9999198,1.0,32000.0
HK1164930BLK00M,7501,2026-01-26,0.19979994998749687,0.19458772,-0.005212227566804423,0.9998777,3.0,96000.0
HK1164930BLK00M,7501,2026-02-02,0.19979994998749687,0.19535492,-0.004445026381577982,0.99989116,1.0,32000.0
HK1164930BLK00M,7501,2026-02-16,0.19979994998749687,0.19813676,-0.0016631882029433387,0.99988043,2.0,64000.0
HK1164930BLK00M,7501,2026-03-02,0.19979994998749687,0.20804746,0.008247514502439962,0.99991274,1.0,32000.0
HK1164930BLK00M,7502,2025-10-13,0.19979994998749687,0.19911644,-0.0006835113602538245,0.99985635,1.0,32000.0
HK1164930BLK00M,7502,2025-12-15,0.19979994998749687,0.19723326,-0.0025666903096099036,0.99988127,1.0,32000.0
HK1164930BLK00M,7502,2026-01-05,0.19979994998749687,0.19752678,-0.0022731672364134925,0.9999281,2.0,64000.0
HK1164930BLK00M,7502,2026-01-12,0.19979994998749687,0.19890228,-0.000897670848931803,0.9998405,1.0,32000.0
HK1164930BLK00M,7502,2026-01-19,0.19979994998749687,0.19717409,-0.0026258628207106727,0.9999418,3.0,96000.0
HK1164930BLK00M,7502,2026-02-16,0.19979994998749687,0.20129661,0.0014966626328568322,0.99991906,2.0,64000.0
HK1164930BLK00M,7502,2026-03-02,0.2248062015503876,0.22626801,0.0014618068009383811,0.9998888,2.0,62000.0
HK1164930BLK00M,7502,2026-03-16,0.19979994998749687,0.20995983,0.010159884826574789,0.9998872,1.0,32000.0
HK1164930BLK00M,AB75,2025-12-08,0.1,0.11211405,0.012114049494266504,0.99990785,1.0,35991.0
HK1164930BLK0XL,7501,2026-03-09,0.19979994998749687,0.19985797,5.801512423561639e-05,0.99985445,1.0,32000.0
HK1164930BLK0XL,7502,2026-03-09,0.19979994998749687,0.20148103,0.0016810794037918908,0.9997255,1.0,32000.0
HK1164930FRN00L,7501,2026-03-09,0.19979994998749687,0.20894364,0.009143685237799154,0.99992776,1.0,32000.0
HK1164930FRN00L,7502,2025-10-13,0.19979994998749687,0.19918679,-0.0006131629782576697,0.99984646,1.0,32000.0
HK1164930FRN00L,7502,2026-01-12,0.19979994998749687,0.19568832,-0.004111627801026835,0.9998729,1.0,32000.0
HK1164930FRN00L,7502,2026-02-23,0.1998221827072683,0.19933523,-0.00048695033021597944,0.9998982,1.0,36000.0
HK1164930FRN00M,7501,2026-01-12,0.28873082907312736,0.28946182,0.0007309922445453698,0.99992526,1.0,32000.0
HK1164930FRN00M,7501,2026-02-09,0.19979994998749687,0.22191189,0.02211194230738686,0.999938,1.0,32000.0
HK1164930FRN00M,7501,2026-02-16,0.19979994998749687,0.2270367,0.027236749665174947,0.9999182,1.0,32000.0
